cores,m,k,n,time,GFLOPS
59,10000,10000,10000,0.901220,2219.213863
59,10000,10000,10000,0.900293,2221.498648
59,10000,10000,10000,0.879609,2273.736783
60,10000,10000,10000,0.819475,2440.587223
60,10000,10000,10000,0.817681,2445.942662
60,10000,10000,10000,0.831408,2405.559019
60,10000,10000,10000,0.832690,2401.853118
60,10000,10000,10000,0.833410,2399.778515
61,10000,10000,10000,0.829731,2410.418513
61,10000,10000,10000,0.821307,2435.141883
61,10000,10000,10000,0.836755,2390.185011
61,10000,10000,10000,0.839305,2382.923143
61,10000,10000,10000,0.825667,2422.282586
62,10000,10000,10000,0.850464,2351.658513
62,10000,10000,10000,0.826268,2420.523441
62,10000,10000,10000,0.855176,2338.699569
62,10000,10000,10000,0.865641,2310.427818
62,10000,10000,10000,0.861380,2321.855584
63,10000,10000,10000,0.806010,2481.360082
63,10000,10000,10000,0.811866,2463.459751
63,10000,10000,10000,0.794855,2516.181263
63,10000,10000,10000,0.794641,2516.859048
63,10000,10000,10000,0.809300,2471.272153
64,10000,10000,10000,0.804246,2486.802749
64,10000,10000,10000,0.801988,2493.801684
64,10000,10000,10000,0.805497,2482.939962
64,10000,10000,10000,0.809329,2471.183343
64,10000,10000,10000,0.807092,2478.031483
