cores,m,k,n,time,GFLOPS
26,10000,10000,10000,0.998698,2002.607511
26,10000,10000,10000,1.097393,1822.501214
27,10000,10000,10000,1.050823,1903.269475
27,10000,10000,10000,1.067980,1872.694033
27,10000,10000,10000,0.980767,2039.219526
27,10000,10000,10000,1.004734,1990.577331
27,10000,10000,10000,0.977609,2045.808458
28,10000,10000,10000,0.991387,2017.375858
28,10000,10000,10000,0.991482,2017.181397
28,10000,10000,10000,0.998698,2002.606787
28,10000,10000,10000,0.958094,2087.477176
28,10000,10000,10000,1.094214,1827.796030
29,10000,10000,10000,0.944470,2117.590838
29,10000,10000,10000,0.945288,2115.757849
29,10000,10000,10000,0.961730,2079.585870
29,10000,10000,10000,0.953891,2096.676673
29,10000,10000,10000,0.905659,2208.335573
30,10000,10000,10000,0.945872,2114.450467
30,10000,10000,10000,0.928384,2154.280460
30,10000,10000,10000,0.971813,2058.008395
30,10000,10000,10000,0.964259,2074.130647
30,10000,10000,10000,0.956809,2090.280350
31,10000,10000,10000,0.926190,2159.383994
31,10000,10000,10000,0.888753,2250.345214
31,10000,10000,10000,0.927499,2156.337084
31,10000,10000,10000,0.900564,2220.831382
31,10000,10000,10000,0.945211,2115.928735
32,10000,10000,10000,0.898390,2226.205019
32,10000,10000,10000,0.803344,2489.592641
32,10000,10000,10000,0.813699,2457.909960
32,10000,10000,10000,0.809017,2472.137304
32,10000,10000,10000,0.838469,2385.298537
33,10000,10000,10000,0.880867,2270.490035
33,10000,10000,10000,0.817022,2447.914122
33,10000,10000,10000,0.857950,2331.138083
33,10000,10000,10000,0.855803,2336.986304
33,10000,10000,10000,0.818473,2443.574302
34,10000,10000,10000,0.869340,2300.596217
34,10000,10000,10000,0.868321,2303.296671
34,10000,10000,10000,0.870197,2298.330481
34,10000,10000,10000,0.865527,2310.731413
34,10000,10000,10000,0.863719,2315.568602
35,10000,10000,10000,0.812772,2460.713388
35,10000,10000,10000,0.841083,2377.885642
35,10000,10000,10000,0.845947,2364.213365
35,10000,10000,10000,0.836523,2390.849656
35,10000,10000,10000,0.842411,2374.137682
36,10000,10000,10000,0.803103,2490.341357
36,10000,10000,10000,0.802944,2490.832584
36,10000,10000,10000,0.830725,2407.534311
36,10000,10000,10000,0.867878,2304.472046
36,10000,10000,10000,0.860409,2324.475826
37,10000,10000,10000,0.849865,2353.315088
37,10000,10000,10000,0.878846,2275.712413
37,10000,10000,10000,0.852938,2344.836220
37,10000,10000,10000,0.857040,2333.613577
37,10000,10000,10000,0.843131,2372.110185
38,10000,10000,10000,0.751622,2660.910610
38,10000,10000,10000,0.750308,2665.572208
38,10000,10000,10000,0.746569,2678.922053
38,10000,10000,10000,0.868788,2302.056710
38,10000,10000,10000,0.762701,2622.259626
39,10000,10000,10000,0.763892,2618.170494
39,10000,10000,10000,0.795440,2514.330587
39,10000,10000,10000,0.712980,2805.128745
39,10000,10000,10000,0.766685,2608.631737
39,10000,10000,10000,0.745978,2681.043857
40,10000,10000,10000,0.801767,2494.491639
40,10000,10000,10000,0.800181,2499.433878
40,10000,10000,10000,0.804025,2487.484390
40,10000,10000,10000,0.746939,2677.593605
40,10000,10000,10000,0.799502,2501.557370
41,10000,10000,10000,0.793983,2518.945775
41,10000,10000,10000,0.777049,2573.840816
41,10000,10000,10000,0.800780,2497.563851
41,10000,10000,10000,0.762301,2623.637215
41,10000,10000,10000,0.756340,2644.314761
42,10000,10000,10000,0.820498,2437.544224
42,10000,10000,10000,0.854451,2340.683356
42,10000,10000,10000,0.824589,2425.451096
42,10000,10000,10000,0.838576,2384.995718
42,10000,10000,10000,0.833268,2400.188520
43,10000,10000,10000,0.704651,2838.284109
43,10000,10000,10000,0.738433,2708.439683
43,10000,10000,10000,0.761795,2625.377043
43,10000,10000,10000,0.750764,2663.954317
43,10000,10000,10000,0.764928,2614.626456
44,10000,10000,10000,0.728602,2744.982967
44,10000,10000,10000,0.706279,2831.743169
44,10000,10000,10000,0.725214,2757.806045
44,10000,10000,10000,0.727706,2748.362070
44,10000,10000,10000,0.733112,2728.097847
45,10000,10000,10000,0.823664,2428.174478
45,10000,10000,10000,0.793733,2519.739644
45,10000,10000,10000,0.826830,2418.876111
45,10000,10000,10000,0.813852,2457.450450
45,10000,10000,10000,0.799988,2500.036676
46,10000,10000,10000,0.714924,2797.498984
46,10000,10000,10000,0.742733,2692.758531
46,10000,10000,10000,0.706131,2832.335246
46,10000,10000,10000,0.717716,2786.616294
46,10000,10000,10000,0.704950,2837.079332
47,10000,10000,10000,0.779297,2566.416481
47,10000,10000,10000,0.773246,2586.500501
47,10000,10000,10000,0.775510,2578.947029
47,10000,10000,10000,0.748035,2673.670110
47,10000,10000,10000,0.775148,2580.151650
48,10000,10000,10000,0.675694,2959.921834
48,10000,10000,10000,0.707605,2826.435493
48,10000,10000,10000,0.705178,2836.164490
48,10000,10000,10000,0.713084,2804.719237
48,10000,10000,10000,0.696616,2871.024210
49,10000,10000,10000,0.763327,2620.107688
49,10000,10000,10000,0.784451,2549.553797
49,10000,10000,10000,0.762024,2624.589965
49,10000,10000,10000,0.769692,2598.443257
49,10000,10000,10000,0.764386,2616.480639
50,10000,10000,10000,0.682192,2931.727066
50,10000,10000,10000,0.704207,2840.073823
50,10000,10000,10000,0.682539,2930.235952
50,10000,10000,10000,0.669780,2986.056777
50,10000,10000,10000,0.673088,2971.379499
51,10000,10000,10000,0.744267,2687.207339
51,10000,10000,10000,0.750595,2664.552376
51,10000,10000,10000,0.732297,2731.132724
51,10000,10000,10000,0.738849,2706.911749
51,10000,10000,10000,0.757054,2641.820615
52,10000,10000,10000,0.692598,2887.676109
52,10000,10000,10000,0.717127,2788.905013
52,10000,10000,10000,0.690526,2896.343858
52,10000,10000,10000,0.705047,2836.691084
52,10000,10000,10000,0.694038,2881.688279
53,10000,10000,10000,0.767694,2605.204858
53,10000,10000,10000,0.738086,2709.711613
53,10000,10000,10000,0.743093,2691.452511
53,10000,10000,10000,0.738674,2707.556048
53,10000,10000,10000,0.732238,2731.350629
54,10000,10000,10000,0.716330,2792.007555
54,10000,10000,10000,0.659900,3030.761369
54,10000,10000,10000,0.691246,2893.324722
54,10000,10000,10000,0.661898,3021.612616
54,10000,10000,10000,0.713593,2802.719663
55,10000,10000,10000,0.690911,2894.728207
55,10000,10000,10000,0.717701,2786.676821
55,10000,10000,10000,0.721615,2771.562195
55,10000,10000,10000,0.749551,2668.262782
55,10000,10000,10000,0.756462,2643.887828
56,10000,10000,10000,0.742644,2693.079290
56,10000,10000,10000,0.740523,2700.792830
56,10000,10000,10000,0.713449,2803.284541
56,10000,10000,10000,0.726924,2751.318115
56,10000,10000,10000,0.739995,2702.719569
57,10000,10000,10000,0.675842,2959.272395
57,10000,10000,10000,0.682472,2930.523221
57,10000,10000,10000,0.685560,2917.321349
57,10000,10000,10000,0.681058,2936.608835
57,10000,10000,10000,0.673794,2968.265622
58,10000,10000,10000,0.705558,2834.635780
58,10000,10000,10000,0.735908,2717.730603
58,10000,10000,10000,0.709330,2819.560150
58,10000,10000,10000,0.727475,2749.233551
58,10000,10000,10000,0.718588,2783.235920
59,10000,10000,10000,0.660208,3029.347230
59,10000,10000,10000,0.688409,2905.251185
59,10000,10000,10000,0.645595,3097.917300
59,10000,10000,10000,0.645164,3099.984909
59,10000,10000,10000,0.654765,3054.529224
60,10000,10000,10000,0.721071,2773.651436
60,10000,10000,10000,0.709728,2817.979492
60,10000,10000,10000,0.736636,2715.045914
60,10000,10000,10000,0.733327,2727.296984
60,10000,10000,10000,0.710885,2813.394196
61,10000,10000,10000,0.756951,2642.180223
61,10000,10000,10000,0.660677,3027.195577
61,10000,10000,10000,0.691383,2892.752140
61,10000,10000,10000,0.784340,2549.914256
61,10000,10000,10000,0.664306,3010.660210
62,10000,10000,10000,0.667493,2996.287028
62,10000,10000,10000,0.645214,3099.745535
62,10000,10000,10000,0.691386,2892.738525
62,10000,10000,10000,0.689468,2900.786630
62,10000,10000,10000,0.667893,2994.489960
63,10000,10000,10000,0.722276,2769.026136
63,10000,10000,10000,0.722765,2767.153055
63,10000,10000,10000,0.722214,2769.262185
63,10000,10000,10000,0.695766,2874.529114
63,10000,10000,10000,0.726231,2753.943313
64,10000,10000,10000,0.718888,2782.073655
64,10000,10000,10000,0.711633,2810.439085
64,10000,10000,10000,0.718192,2784.770848
64,10000,10000,10000,0.709136,2820.333755
64,10000,10000,10000,0.682323,2931.161403
