cores,m,k,n,time,GFLOPS
26,10000,10000,10000,0.878033,2277.818606
26,10000,10000,10000,0.873002,2290.945869
27,10000,10000,10000,0.850709,2350.980893
27,10000,10000,10000,0.833147,2400.536737
27,10000,10000,10000,0.848512,2357.066250
27,10000,10000,10000,0.857045,2333.599668
27,10000,10000,10000,0.838427,2385.419178
28,10000,10000,10000,0.813328,2459.032282
28,10000,10000,10000,0.811289,2465.212235
28,10000,10000,10000,0.812623,2461.166194
28,10000,10000,10000,0.814530,2455.403639
28,10000,10000,10000,0.814686,2454.932427
29,10000,10000,10000,0.850278,2352.170542
29,10000,10000,10000,0.820685,2436.988907
29,10000,10000,10000,0.811415,2464.828676
29,10000,10000,10000,0.846476,2362.738106
29,10000,10000,10000,0.809729,2469.960907
30,10000,10000,10000,0.745830,2681.576112
30,10000,10000,10000,0.748937,2670.450346
30,10000,10000,10000,0.728405,2745.723500
30,10000,10000,10000,0.730608,2737.444405
30,10000,10000,10000,0.731469,2734.222375
31,10000,10000,10000,0.731872,2732.719581
31,10000,10000,10000,0.751681,2660.702185
31,10000,10000,10000,0.752432,2658.048755
31,10000,10000,10000,0.847586,2359.643887
31,10000,10000,10000,0.747746,2674.705315
32,10000,10000,10000,0.722455,2768.339440
32,10000,10000,10000,0.726787,2751.836388
32,10000,10000,10000,0.694663,2879.095893
32,10000,10000,10000,0.722459,2768.323760
32,10000,10000,10000,0.697738,2866.403737
33,10000,10000,10000,0.708833,2821.539750
33,10000,10000,10000,0.679573,2943.024547
33,10000,10000,10000,0.690443,2896.691213
33,10000,10000,10000,0.702721,2846.078641
33,10000,10000,10000,0.710127,2816.398265
34,10000,10000,10000,0.685840,2916.130673
34,10000,10000,10000,0.683961,2924.143639
34,10000,10000,10000,0.712733,2806.098101
34,10000,10000,10000,0.697083,2869.099559
34,10000,10000,10000,0.736141,2716.869270
35,10000,10000,10000,0.654167,3057.323021
35,10000,10000,10000,0.636582,3141.780939
35,10000,10000,10000,0.634402,3152.577392
35,10000,10000,10000,0.667225,2997.488187
35,10000,10000,10000,0.648577,3083.672734
36,10000,10000,10000,0.626145,3194.149621
36,10000,10000,10000,0.708657,2822.240925
36,10000,10000,10000,0.647511,3088.752882
36,10000,10000,10000,0.625231,3198.816873
36,10000,10000,10000,0.640368,3123.202977
37,10000,10000,10000,0.652391,3065.647052
37,10000,10000,10000,0.619548,3228.159900
37,10000,10000,10000,0.629880,3175.208193
37,10000,10000,10000,0.624481,3202.659545
37,10000,10000,10000,0.618475,3233.760444
38,10000,10000,10000,0.652968,3062.936057
38,10000,10000,10000,0.636070,3144.309228
38,10000,10000,10000,0.636526,3142.057291
38,10000,10000,10000,0.631478,3167.173694
38,10000,10000,10000,0.631752,3165.800686
39,10000,10000,10000,0.619626,3227.754131
39,10000,10000,10000,0.597637,3346.515643
39,10000,10000,10000,0.614456,3254.912965
39,10000,10000,10000,0.617596,3238.364930
39,10000,10000,10000,0.613950,3257.593062
40,10000,10000,10000,0.604617,3307.878497
40,10000,10000,10000,0.611019,3273.221060
40,10000,10000,10000,0.612060,3267.651240
40,10000,10000,10000,0.599984,3333.420541
40,10000,10000,10000,0.604567,3308.155059
41,10000,10000,10000,0.599867,3334.073742
41,10000,10000,10000,0.576344,3470.149158
41,10000,10000,10000,0.607635,3291.451560
41,10000,10000,10000,0.578901,3454.820627
41,10000,10000,10000,0.619162,3230.173714
42,10000,10000,10000,0.572513,3493.372513
42,10000,10000,10000,0.544075,3675.966406
42,10000,10000,10000,0.547690,3651.698006
42,10000,10000,10000,0.568371,3518.826439
42,10000,10000,10000,0.547324,3654.141473
43,10000,10000,10000,0.567202,3526.081862
43,10000,10000,10000,0.545351,3667.363224
43,10000,10000,10000,0.573966,3484.529265
43,10000,10000,10000,0.549016,3642.883557
43,10000,10000,10000,0.546030,3662.800612
44,10000,10000,10000,0.535135,3737.371406
44,10000,10000,10000,0.547704,3651.606244
44,10000,10000,10000,0.534432,3742.290356
44,10000,10000,10000,0.547248,3654.649716
44,10000,10000,10000,0.555905,3597.734616
