cores,m,k,n,time,GFLOPS
27,10000,10000,10000,2.321651,861.455916
27,10000,10000,10000,2.322464,861.154540
27,10000,10000,10000,2.325855,859.898753
28,10000,10000,10000,2.122818,942.143839
28,10000,10000,10000,2.132508,937.862681
28,10000,10000,10000,2.101181,951.845480
28,10000,10000,10000,2.118838,943.913539
28,10000,10000,10000,2.125597,940.912262
29,10000,10000,10000,2.215215,902.846794
29,10000,10000,10000,2.206850,906.269289
29,10000,10000,10000,2.216684,902.248709
29,10000,10000,10000,2.207383,906.050244
29,10000,10000,10000,2.220785,900.582341
30,10000,10000,10000,2.056917,972.328948
30,10000,10000,10000,2.053401,973.993795
30,10000,10000,10000,2.045796,977.614630
30,10000,10000,10000,2.050035,975.593021
30,10000,10000,10000,2.045863,977.582697
31,10000,10000,10000,2.115799,945.269209
31,10000,10000,10000,2.132425,937.899381
31,10000,10000,10000,2.136233,936.227292
31,10000,10000,10000,2.131652,938.239630
31,10000,10000,10000,2.124002,941.618792
32,10000,10000,10000,1.956865,1022.043035
32,10000,10000,10000,1.950479,1025.389376
32,10000,10000,10000,1.966416,1017.078934
32,10000,10000,10000,1.958411,1021.235931
32,10000,10000,10000,1.967180,1016.684002
33,10000,10000,10000,2.076629,963.099480
33,10000,10000,10000,2.061735,970.056574
33,10000,10000,10000,2.066815,967.672344
33,10000,10000,10000,1.939377,1031.258953
33,10000,10000,10000,2.075166,963.778475
34,10000,10000,10000,1.891887,1057.145381
34,10000,10000,10000,1.923694,1039.666413
34,10000,10000,10000,1.924963,1038.981124
34,10000,10000,10000,1.918522,1042.469078
34,10000,10000,10000,1.902437,1051.282994
35,10000,10000,10000,2.010145,994.953284
35,10000,10000,10000,1.985696,1007.203660
35,10000,10000,10000,2.020999,989.609644
35,10000,10000,10000,2.014029,993.034453
35,10000,10000,10000,1.947013,1027.214720
36,10000,10000,10000,1.832445,1091.437755
36,10000,10000,10000,1.860957,1074.716124
36,10000,10000,10000,1.845160,1083.917009
