cores,m,k,n,time,GFLOPS
31,10000,10000,10000,1.731605,1154.997948
31,10000,10000,10000,1.774911,1126.816869
31,10000,10000,10000,1.705630,1172.587239
31,10000,10000,10000,1.737333,1151.189921
31,10000,10000,10000,1.779884,1123.668853
32,10000,10000,10000,1.596442,1252.785591
32,10000,10000,10000,1.589465,1258.284722
32,10000,10000,10000,1.603153,1247.541445
32,10000,10000,10000,1.604891,1246.190458
32,10000,10000,10000,1.583802,1262.783747
33,10000,10000,10000,1.863044,1073.512114
33,10000,10000,10000,1.885446,1060.756747
33,10000,10000,10000,1.834809,1090.031858
33,10000,10000,10000,1.791753,1116.225201
33,10000,10000,10000,1.811524,1104.042515
34,10000,10000,10000,1.788989,1117.949551
34,10000,10000,10000,1.897917,1053.787017
34,10000,10000,10000,1.781115,1122.891934
34,10000,10000,10000,1.862801,1073.651918
34,10000,10000,10000,1.766332,1132.289898
35,10000,10000,10000,1.633392,1224.446071
35,10000,10000,10000,1.682382,1188.790596
35,10000,10000,10000,1.655847,1207.841295
35,10000,10000,10000,1.651775,1210.818591
35,10000,10000,10000,1.757456,1138.008893
36,10000,10000,10000,1.523933,1312.393948
36,10000,10000,10000,1.578977,1266.642939
36,10000,10000,10000,1.550272,1290.096376
36,10000,10000,10000,1.531524,1305.888745
36,10000,10000,10000,1.543022,1296.157544
37,10000,10000,10000,1.564108,1278.684219
37,10000,10000,10000,1.513337,1321.582794
37,10000,10000,10000,1.549937,1290.375305
37,10000,10000,10000,1.573873,1270.750720
37,10000,10000,10000,1.557463,1284.139578
38,10000,10000,10000,1.676640,1192.861914
38,10000,10000,10000,1.668077,1198.985380
38,10000,10000,10000,1.675498,1193.674801
38,10000,10000,10000,1.651605,1210.943242
38,10000,10000,10000,1.654323,1208.954089
39,10000,10000,10000,1.650557,1211.712247
39,10000,10000,10000,1.699156,1177.054930
39,10000,10000,10000,1.688056,1184.795011
39,10000,10000,10000,1.688904,1184.199959
39,10000,10000,10000,1.694233,1180.475137
40,10000,10000,10000,1.463435,1366.647216
40,10000,10000,10000,1.459779,1370.070324
40,10000,10000,10000,1.463213,1366.855259
40,10000,10000,10000,1.470870,1359.739190
40,10000,10000,10000,1.449158,1380.111388
41,10000,10000,10000,1.460345,1369.539819
41,10000,10000,10000,1.479601,1351.715541
41,10000,10000,10000,1.453371,1376.111494
41,10000,10000,10000,1.460742,1369.167568
41,10000,10000,10000,1.470999,1359.620529
42,10000,10000,10000,1.436054,1392.705414
42,10000,10000,10000,1.477970,1353.207293
42,10000,10000,10000,1.438619,1390.221768
42,10000,10000,10000,1.445510,1383.594551
42,10000,10000,10000,1.429587,1399.005232
43,10000,10000,10000,1.447885,1381.325438
43,10000,10000,10000,1.410085,1418.353924
43,10000,10000,10000,1.578427,1267.084028
43,10000,10000,10000,1.420800,1407.657967
43,10000,10000,10000,1.432176,1396.476145
44,10000,10000,10000,1.400726,1427.831351
44,10000,10000,10000,1.355610,1475.350611
44,10000,10000,10000,1.367717,1462.291209
44,10000,10000,10000,1.366130,1463.989832
44,10000,10000,10000,1.393237,1435.506334
45,10000,10000,10000,1.341961,1490.356627
45,10000,10000,10000,1.334637,1498.535245
45,10000,10000,10000,1.334338,1498.871041
45,10000,10000,10000,1.342512,1489.744425
45,10000,10000,10000,1.339577,1493.008305
46,10000,10000,10000,1.536156,1301.951253
46,10000,10000,10000,1.526482,1310.202131
46,10000,10000,10000,1.513721,1321.247282
46,10000,10000,10000,1.524761,1311.680784
46,10000,10000,10000,1.557511,1284.100396
47,10000,10000,10000,1.524377,1312.010973
47,10000,10000,10000,1.520329,1315.504804
47,10000,10000,10000,1.525632,1310.932435
47,10000,10000,10000,1.533253,1304.415974
47,10000,10000,10000,1.531300,1306.080218
48,10000,10000,10000,1.395164,1433.523315
48,10000,10000,10000,1.398230,1430.379419
48,10000,10000,10000,1.470035,1360.511478
48,10000,10000,10000,1.418056,1410.381713
48,10000,10000,10000,1.376249,1453.225497
49,10000,10000,10000,1.339645,1492.932327
49,10000,10000,10000,1.342714,1489.520275
49,10000,10000,10000,1.323167,1511.525149
49,10000,10000,10000,1.349621,1481.897559
49,10000,10000,10000,1.310919,1525.647055
50,10000,10000,10000,1.318868,1516.452242
50,10000,10000,10000,1.296045,1543.156652
50,10000,10000,10000,1.330780,1502.877982
50,10000,10000,10000,1.311082,1525.457443
50,10000,10000,10000,1.295701,1543.565804
51,10000,10000,10000,1.537026,1301.213809
51,10000,10000,10000,1.472043,1358.655686
51,10000,10000,10000,1.464740,1365.429851
51,10000,10000,10000,1.487833,1344.237115
51,10000,10000,10000,1.476567,1354.492774
52,10000,10000,10000,1.265914,1579.886216
52,10000,10000,10000,1.257202,1590.833871
52,10000,10000,10000,1.265544,1580.347852
52,10000,10000,10000,1.267250,1578.220064
52,10000,10000,10000,1.284874,1556.572946
53,10000,10000,10000,1.265104,1580.898058
53,10000,10000,10000,1.262709,1583.896110
53,10000,10000,10000,1.273104,1570.963716
53,10000,10000,10000,1.288787,1551.846364
53,10000,10000,10000,1.247281,1603.487512
54,10000,10000,10000,1.325780,1508.545925
54,10000,10000,10000,1.302321,1535.719515
54,10000,10000,10000,1.290979,1549.212097
54,10000,10000,10000,1.279709,1562.855379
54,10000,10000,10000,1.369499,1460.387794
55,10000,10000,10000,1.333857,1499.410687
55,10000,10000,10000,1.316826,1518.803021
55,10000,10000,10000,1.350952,1480.437427
55,10000,10000,10000,1.333328,1500.005933
55,10000,10000,10000,1.328472,1505.488501
56,10000,10000,10000,1.228739,1627.684850
56,10000,10000,10000,1.282900,1558.968363
56,10000,10000,10000,1.248439,1602.000374
56,10000,10000,10000,1.282988,1558.861235
56,10000,10000,10000,1.266920,1578.632148
57,10000,10000,10000,1.401045,1427.506364
57,10000,10000,10000,1.388779,1440.114008
57,10000,10000,10000,1.383027,1446.103750
57,10000,10000,10000,1.441056,1387.871045
57,10000,10000,10000,1.394414,1434.294283
58,10000,10000,10000,1.365343,1464.833044
58,10000,10000,10000,1.408650,1419.798752
58,10000,10000,10000,1.339157,1493.476857
58,10000,10000,10000,1.350029,1481.449398
58,10000,10000,10000,1.354498,1476.562326
59,10000,10000,10000,1.367498,1462.525442
59,10000,10000,10000,1.330697,1502.971621
59,10000,10000,10000,1.350740,1480.669886
59,10000,10000,10000,1.364972,1465.231883
59,10000,10000,10000,1.342247,1490.038404
60,10000,10000,10000,1.225960,1631.374095
60,10000,10000,10000,1.217197,1643.118870
60,10000,10000,10000,1.339657,1492.919966
60,10000,10000,10000,1.202311,1663.462677
60,10000,10000,10000,1.288973,1551.622501
61,10000,10000,10000,1.312802,1523.459356
61,10000,10000,10000,1.241367,1611.126500
61,10000,10000,10000,1.199392,1667.511493
61,10000,10000,10000,1.249076,1601.184144
61,10000,10000,10000,1.296115,1543.072815
62,10000,10000,10000,1.293775,1545.863431
62,10000,10000,10000,1.280441,1561.961983
62,10000,10000,10000,1.298056,1540.765249
62,10000,10000,10000,1.273683,1570.249405
62,10000,10000,10000,1.304349,1533.332069
63,10000,10000,10000,1.165095,1716.598718
63,10000,10000,10000,1.135913,1760.698064
63,10000,10000,10000,1.176028,1700.640029
63,10000,10000,10000,1.159255,1725.245348
63,10000,10000,10000,1.172564,1705.664440
64,10000,10000,10000,1.180118,1694.746393
64,10000,10000,10000,1.200800,1665.555941
64,10000,10000,10000,1.226255,1630.982557
64,10000,10000,10000,1.190398,1680.110489
64,10000,10000,10000,1.225347,1632.190975
