cores,m,k,n,time,GFLOPS
30,10000,10000,10000,0.868412,2303.053504
30,10000,10000,10000,0.861332,2321.984107
30,10000,10000,10000,0.866102,2309.197033
31,10000,10000,10000,0.848467,2357.193673
31,10000,10000,10000,0.867910,2304.386654
31,10000,10000,10000,0.866210,2308.908237
31,10000,10000,10000,0.865807,2309.984415
31,10000,10000,10000,0.870438,2297.694280
32,10000,10000,10000,0.834554,2396.488763
32,10000,10000,10000,0.818598,2443.200380
32,10000,10000,10000,0.832561,2402.225489
32,10000,10000,10000,0.833918,2398.317286
32,10000,10000,10000,0.847681,2359.378029
33,10000,10000,10000,0.828449,2414.150975
33,10000,10000,10000,0.832045,2403.716717
33,10000,10000,10000,0.827317,2417.452387
33,10000,10000,10000,0.824971,2424.328328
33,10000,10000,10000,0.830494,2408.206272
34,10000,10000,10000,0.860899,2323.152078
34,10000,10000,10000,0.857344,2332.786723
34,10000,10000,10000,0.861021,2322.825020
34,10000,10000,10000,0.863232,2316.874919
34,10000,10000,10000,0.865796,2310.013401
35,10000,10000,10000,0.789239,2534.086090
35,10000,10000,10000,0.795439,2514.336280
35,10000,10000,10000,0.794178,2518.327595
35,10000,10000,10000,0.806230,2480.680697
35,10000,10000,10000,0.800105,2499.673449
36,10000,10000,10000,0.781573,2558.940820
36,10000,10000,10000,0.804707,2485.377558
36,10000,10000,10000,0.793336,2520.999793
36,10000,10000,10000,0.792222,2524.544355
36,10000,10000,10000,0.802060,2493.577821
37,10000,10000,10000,0.793851,2519.365274
37,10000,10000,10000,0.803491,2489.138628
37,10000,10000,10000,0.803430,2489.327779
37,10000,10000,10000,0.803357,2489.552097
37,10000,10000,10000,0.782750,2555.092936
38,10000,10000,10000,0.789246,2534.064938
38,10000,10000,10000,0.791190,2527.839277
38,10000,10000,10000,0.805605,2482.605263
38,10000,10000,10000,0.789556,2533.070030
38,10000,10000,10000,0.796542,2510.851943
39,10000,10000,10000,0.777209,2573.309751
39,10000,10000,10000,0.779077,2567.140769
39,10000,10000,10000,0.782711,2555.221727
39,10000,10000,10000,0.784094,2550.714365
39,10000,10000,10000,0.778604,2568.699390
40,10000,10000,10000,0.757431,2640.505105
40,10000,10000,10000,0.783617,2552.268699
40,10000,10000,10000,0.766171,2610.383519
40,10000,10000,10000,0.759605,2632.947564
40,10000,10000,10000,0.769292,2599.793682
41,10000,10000,10000,0.768668,2601.903898
