cores,m,k,n,time,GFLOPS
30,10000,10000,10000,1.770487,1129.632590
31,10000,10000,10000,1.644307,1216.318209
31,10000,10000,10000,1.646664,1214.577009
31,10000,10000,10000,1.652904,1209.991859
31,10000,10000,10000,1.644481,1216.189334
31,10000,10000,10000,1.698915,1177.222243
32,10000,10000,10000,1.622264,1232.845120
32,10000,10000,10000,1.659030,1205.523406
32,10000,10000,10000,1.604346,1246.613699
32,10000,10000,10000,1.670305,1197.385817
32,10000,10000,10000,1.588820,1258.795596
33,10000,10000,10000,1.583882,1262.720699
33,10000,10000,10000,1.613326,1239.674944
33,10000,10000,10000,1.637028,1221.726545
33,10000,10000,10000,1.579178,1266.481887
33,10000,10000,10000,1.571712,1272.498084
34,10000,10000,10000,1.669585,1197.902333
34,10000,10000,10000,1.575771,1269.219698
34,10000,10000,10000,1.566362,1276.843845
34,10000,10000,10000,1.567080,1276.258983
34,10000,10000,10000,1.567647,1275.797626
35,10000,10000,10000,1.588335,1259.180369
35,10000,10000,10000,1.576955,1268.266661
35,10000,10000,10000,1.580988,1265.031506
35,10000,10000,10000,1.598315,1251.317439
35,10000,10000,10000,1.658369,1206.004191
36,10000,10000,10000,1.522195,1313.891998
36,10000,10000,10000,1.611676,1240.943948
36,10000,10000,10000,1.506538,1327.547245
36,10000,10000,10000,1.515972,1319.285351
36,10000,10000,10000,1.519014,1316.643496
37,10000,10000,10000,1.540427,1298.341482
37,10000,10000,10000,1.550021,1290.304737
37,10000,10000,10000,1.588810,1258.803527
37,10000,10000,10000,1.542904,1296.256699
37,10000,10000,10000,1.570275,1273.662122
38,10000,10000,10000,1.476135,1354.889614
38,10000,10000,10000,1.476613,1354.450895
38,10000,10000,10000,1.499287,1333.967385
38,10000,10000,10000,1.474234,1356.637092
38,10000,10000,10000,1.493350,1339.270601
39,10000,10000,10000,1.417462,1410.973008
39,10000,10000,10000,1.414739,1413.688341
39,10000,10000,10000,1.428829,1399.747306
39,10000,10000,10000,1.430475,1398.136599
39,10000,10000,10000,1.410543,1417.893552
40,10000,10000,10000,1.463938,1366.177836
40,10000,10000,10000,1.448303,1380.926156
40,10000,10000,10000,1.461388,1368.562001
40,10000,10000,10000,1.436834,1391.949464
40,10000,10000,10000,1.449467,1379.817320
41,10000,10000,10000,1.438899,1389.951463
41,10000,10000,10000,1.422941,1405.539508
41,10000,10000,10000,1.437039,1391.750766
41,10000,10000,10000,1.447168,1382.009691
41,10000,10000,10000,1.455919,1373.703236
42,10000,10000,10000,1.499041,1334.186037
42,10000,10000,10000,1.467132,1363.203879
42,10000,10000,10000,1.456444,1373.207254
42,10000,10000,10000,1.462246,1367.758677
42,10000,10000,10000,1.481334,1350.134846
43,10000,10000,10000,1.417806,1410.630473
43,10000,10000,10000,1.416639,1411.791961
43,10000,10000,10000,1.418374,1410.065609
43,10000,10000,10000,1.415817,1412.612225
43,10000,10000,10000,1.427603,1400.950156
44,10000,10000,10000,1.417108,1411.324863
44,10000,10000,10000,1.398860,1429.735154
44,10000,10000,10000,1.403414,1425.096012
44,10000,10000,10000,1.407426,1421.033642
44,10000,10000,10000,1.399724,1428.852857
45,10000,10000,10000,1.424484,1404.017012
45,10000,10000,10000,1.401084,1427.465667
45,10000,10000,10000,1.428421,1400.147048
45,10000,10000,10000,1.430174,1398.431560
45,10000,10000,10000,1.419444,1409.002644
46,10000,10000,10000,1.405734,1422.744721
46,10000,10000,10000,1.403311,1425.200411
46,10000,10000,10000,1.423359,1405.126478
46,10000,10000,10000,1.405508,1422.973126
46,10000,10000,10000,1.402649,1425.872988
47,10000,10000,10000,1.385775,1443.235334
47,10000,10000,10000,1.368276,1461.693864
47,10000,10000,10000,1.375235,1454.296908
47,10000,10000,10000,1.387491,1441.451280
47,10000,10000,10000,1.364022,1466.252547
48,10000,10000,10000,1.370453,1459.371923
48,10000,10000,10000,1.363148,1467.192566
48,10000,10000,10000,1.341514,1490.853143
48,10000,10000,10000,1.353761,1477.365185
48,10000,10000,10000,1.377236,1452.183945
49,10000,10000,10000,1.408495,1419.955261
49,10000,10000,10000,1.407169,1421.293518
49,10000,10000,10000,1.402693,1425.828385
49,10000,10000,10000,1.411706,1416.725570
49,10000,10000,10000,1.423486,1405.001915
50,10000,10000,10000,1.374388,1455.193466
50,10000,10000,10000,1.376602,1452.852826
50,10000,10000,10000,1.372255,1457.455385
50,10000,10000,10000,1.383944,1445.144832
50,10000,10000,10000,1.378531,1450.819841
51,10000,10000,10000,1.368385,1461.577445
51,10000,10000,10000,1.395476,1433.202800
51,10000,10000,10000,1.378353,1451.007062
51,10000,10000,10000,1.385206,1443.828246
51,10000,10000,10000,1.383398,1445.715739
52,10000,10000,10000,1.349098,1482.472004
52,10000,10000,10000,1.339244,1493.379363
52,10000,10000,10000,1.344835,1487.170990
52,10000,10000,10000,1.338747,1493.933977
52,10000,10000,10000,1.355886,1475.050232
53,10000,10000,10000,1.419798,1408.651083
53,10000,10000,10000,1.436126,1392.635032
53,10000,10000,10000,1.433116,1395.560012
53,10000,10000,10000,1.422397,1406.077258
53,10000,10000,10000,1.427906,1400.652290
54,10000,10000,10000,1.432907,1395.763730
54,10000,10000,10000,1.371623,1458.126231
54,10000,10000,10000,1.466136,1364.129552
54,10000,10000,10000,1.380045,1449.227601
54,10000,10000,10000,1.457357,1372.347501
55,10000,10000,10000,1.366080,1464.043564
55,10000,10000,10000,1.349063,1482.510678
55,10000,10000,10000,1.343318,1488.850901
55,10000,10000,10000,1.340759,1491.692495
55,10000,10000,10000,1.312086,1524.289941
